45,61,61,64,64,69
45,61,61,64,64,69
47,47,47,54,62,62
47,47,47,54,62,62
47,47,54,54,59,62
47,47,54,54,61,62
47,59,59,62,62,62
47,59,59,62,62,62
47,59,59,62,62,62
47,59,59,62,62,62
42,42,42,49,57,61
42,42,42,49,57,61
42,42,49,49,57,69
42,42,49,49,57,67
42,54,57,61,66,69
42,54,57,61,66,69
42,57,57,61,64,69
42,57,57,61,64,69
43,43,43,50,59,62
43,43,43,50,59,62
43,43,50,50,59,67
43,43,50,50,59,66
43,55,55,59,64,71
43,55,55,59,64,71
43,55,59,59,67,71
43,55,59,59,67,71
38,38,38,54,57,66
38,38,38,54,57,66
38,38,45,54,57,62
38,38,45,54,57,64
38,50,54,57,66,69
38,50,54,57,66,69
38,54,54,57,69,69
38,54,54,57,69,69
43,43,43,50,59,67
43,43,43,50,59,67
43,43,50,50,59,71
43,43,50,50,59,69
43,55,55,59,67,71
43,55,55,59,67,71
43,55,59,59,66,71
43,55,59,59,66,71
45,45,45,61,64,64
45,45,45,61,64,64
45,45,52,61,61,64
45,45,52,61,61,64
45,57,57,61,61,66
45,57,57,61,61,66
45,57,61,61,61,64
45,57,61,61,61,64
50,50,50,57,62,66
50,50,50,57,62,66
50,50,50,57,57,66
50,50,52,57,57,66
50,54,62,62,66,69
50,54,62,62,66,69
50,50,62,66,66,66
50,50,62,66,66,66
45,45,45,49,61,64
45,45,45,49,61,64
45,45,52,61,61,64
45,45,52,61,62,64
45,57,61,64,64,69
45,57,61,64,64,69
45,61,61,61,64,69
45,61,61,61,64,69
47,47,47,54,59,62
47,47,47,54,59,62
47,47,54,54,59,62
47,47,54,54,61,62
47,59,59,62,62,62
47,59,59,62,62,62
47,59,59,62,62,62
47,59,59,62,62,62
42,42,42,49,57,61
42,42,42,49,57,61
42,42,49,49,57,62
42,42,49,49,57,62
42,54,57,61,66,69
42,54,57,61,66,69
42,57,57,61,64,69
42,57,57,61,64,69
43,43,43,50,50,59
43,43,43,50,50,59
43,43,50,50,55,59
43,43,50,50,54,59
43,52,55,55,59,67
43,52,55,55,59,67
43,55,55,59,59,67
43,55,55,59,59,67
38,38,38,54,54,57
38,38,38,54,54,57
38,38,45,50,54,57
38,38,45,52,54,57
38,50,54,54,57,69
38,50,54,54,57,69
38,54,54,57,57,69
38,54,54,57,57,69
43,43,43,50,55,59
43,43,43,50,55,59
43,43,50,50,59,59
43,43,50,50,57,59
43,55,55,55,59,62
43,55,55,55,59,62
43,54,55,59,59,62
43,54,55,59,59,62
45,45,45,52,61,64
45,45,45,52,61,64
45,45,52,57,61,64
45,45,52,55,61,64
45,54,57,57,61,69
45,54,57,57,61,69
45,52,57,61,61,61
45,52,57,61,61,61
50,50,50,57,62,66
50,50,50,57,62,66
50,50,57,57,62,66
50,50,57,57,62,66
50,62,62,66,69,74
50,62,62,66,69,74
50,62,66,66,66,69
50,62,66,66,66,69
45,45,45,61,64,69
45,45,45,61,64,69
45,45,52,61,64,69
45,45,52,61,64,69
45,57,61,64,69,73
45,57,61,64,69,73
45,61,61,64,69,69
45,61,61,64,69,69
47,47,47,54,62,62
47,47,47,54,62,62
47,47,54,54,62,62
47,47,54,54,62,62
47,59,59,62,62,71
47,59,59,62,62,71
47,59,62,62,62,71
47,59,62,62,62,71
42,42,42,49,57,62
42,42,42,49,57,62
42,42,49,49,57,62
42,42,49,49,57,62
42,54,57,61,69,69
42,54,57,61,69,69
42,57,57,61,69,69
42,57,57,61,69,69
43,43,43,50,59,62
43,43,43,50,59,62
43,43,50,50,59,62
43,43,50,50,59,62
43,55,55,59,62,67
43,55,55,59,62,67
43,55,59,59,64,67
43,55,59,59,64,67
38,38,38,54,57,66
38,38,38,54,57,66
38,38,45,54,57,66
38,38,45,54,57,66
38,50,54,57,66,69
38,50,54,57,66,69
38,54,54,57,66,69
38,54,54,57,66,69
43,43,43,50,59,67
43,43,43,50,59,67
43,43,50,50,59,67
43,43,50,50,59,67
43,55,55,59,62,71
43,55,55,59,62,71
43,55,59,59,62,71
43,55,59,59,62,71
45,45,45,61,64,64
45,45,45,61,64,64
45,45,52,61,64,64
45,45,52,61,64,64
45,57,57,61,64,69
45,57,57,61,64,69
45,57,61,61,61,64
45,57,61,61,61,64
50,50,50,57,62,66
50,50,50,57,62,66
50,50,57,57,62,66
50,50,57,57,62,66
50,62,66,69,74,0
50,62,66,69,74,0
50,66,69,74,78,0
50,66,69,74,78,0
45,45,45,69,73,78
45,45,45,61,64,69
45,45,52,61,64,69
45,45,52,61,64,69
45,45,57,61,64,69
45,45,57,61,64,69
45,45,61,61,64,69
45,45,61,61,64,69
47,47,47,54,62,62
47,47,47,54,62,62
47,47,54,54,62,62
47,47,54,54,62,62
47,59,62,71,74,0
47,59,62,71,74,0
47,62,62,71,74,0
47,62,62,71,74,0
42,42,42,62,69,74
42,42,42,49,57,62
42,42,49,49,57,62
42,42,49,49,57,62
42,42,49,54,57,69
42,42,49,54,57,69
42,57,66,69,69,73
42,57,66,69,69,73
43,43,43,62,67,71
43,43,43,50,59,62
43,43,50,50,59,62
43,43,50,50,59,62
43,43,50,55,59,62
43,43,50,55,59,62
43,43,50,59,59,64
43,43,50,59,59,64
38,38,38,54,57,66
38,38,38,54,57,66
38,38,45,54,57,66
38,38,45,54,57,66
38,50,66,69,74,0
38,50,66,69,74,0
38,54,54,66,69,74
38,54,54,66,69,74
43,43,43,50,59,67
43,43,43,50,59,67
43,43,50,50,59,67
43,43,50,50,59,67
43,55,62,71,71,0
43,55,62,71,71,0
43,59,62,71,72,0
43,59,62,71,72,0
45,45,45,61,64,64
45,45,45,61,64,64
45,45,52,61,64,64
45,45,52,61,64,64
45,57,64,69,0,0
45,57,64,69,0,0
45,61,61,64,69,0
45,61,61,64,69,0
50,50,50,57,62,66
50,50,50,57,62,66
50,50,57,57,62,66
50,50,57,57,62,66
50,62,66,69,74,0
50,62,66,69,74,0
50,66,74,78,81,0
50,66,74,78,81,0
45,45,45,73,78,81
45,45,45,61,64,73
45,45,52,61,64,73
45,45,52,61,64,73
45,45,57,61,64,73
45,45,57,61,64,73
45,45,61,61,64,73
45,45,61,61,64,73
47,47,47,54,59,62
47,47,47,54,59,62
47,47,54,54,59,62
47,47,54,54,59,62
47,59,59,74,78,0
47,59,59,74,78,0
47,59,62,74,78,0
47,59,62,74,78,0
42,42,42,57,74,78
42,42,42,49,57,57
42,42,49,49,57,57
42,42,49,49,57,57
42,42,49,54,57,57
42,42,49,54,57,57
42,57,57,66,73,76
42,57,57,66,73,76
43,43,43,50,71,74
43,43,43,50,50,59
43,43,50,50,50,59
43,43,50,50,50,59
43,43,50,50,55,59
43,43,50,50,55,59
43,43,50,52,59,59
43,43,50,52,59,59
38,38,38,54,54,57
38,38,38,54,54,57
38,38,45,54,54,57
38,38,45,54,54,57
38,50,54,69,74,0
38,50,54,69,74,0
38,54,54,54,69,74
38,54,54,54,69,74
43,43,43,50,59,59
43,43,43,50,59,59
43,43,50,50,59,59
43,43,50,50,59,59
43,55,59,71,74,0
43,55,59,71,74,0
43,59,59,72,74,0
43,59,59,72,74,0
45,45,45,52,61,64
45,45,45,52,61,64
45,45,52,52,61,64
45,45,52,52,61,64
45,52,57,69,73,0
45,52,57,69,73,0
45,52,61,69,73,0
45,52,61,69,73,0
50,50,50,54,57,66
50,50,50,54,57,66
50,50,54,57,57,66
50,50,54,57,57,66
50,54,62,62,66,69
50,54,62,62,66,69
50,62,66,66,66,74
50,62,66,66,66,74
45,45,45,61,64,66
45,45,45,61,64,66
45,45,52,61,64,67
45,45,52,61,64,67
45,57,61,64,66,73
45,57,61,64,66,73
45,61,61,64,64,73
45,61,61,64,64,73
47,47,47,54,62,62
47,47,47,54,62,62
47,47,54,54,62,62
47,47,54,54,62,62
47,59,59,62,62,71
47,59,59,62,62,71
47,59,62,62,62,71
47,59,62,62,62,71
42,42,42,49,57,62
42,42,42,49,57,62
42,42,49,49,57,64
42,42,49,49,57,64
42,54,57,61,62,69
42,54,57,61,62,69
42,57,57,61,61,69
42,57,57,61,61,69
43,43,43,50,59,59
43,43,43,50,59,59
43,43,50,50,59,59
43,43,50,50,59,59
43,55,55,59,59,67
43,55,55,59,59,67
43,55,59,59,59,67
43,55,59,59,59,67
38,38,38,54,57,62
38,38,38,54,57,62
38,38,45,54,57,62
38,38,45,54,57,62
38,50,54,57,62,66
38,50,54,57,62,66
38,54,54,57,62,66
38,54,54,57,62,66
43,43,43,50,59,62
43,43,43,50,59,62
43,43,50,50,59,60
43,43,50,50,59,60
43,55,55,59,59,66
43,55,55,59,59,66
43,55,59,59,60,64
43,55,59,59,60,64
45,45,45,57,61,64
45,45,45,57,61,64
45,45,52,57,61,64
45,45,52,57,61,64
45,57,57,57,61,64
45,57,57,57,61,64
45,57,57,61,61,64
45,57,57,61,61,64
50,50,50,57,57,66
50,50,50,57,57,66
50,50,57,57,57,66
50,50,57,57,57,66
50,57,62,62,66,74
50,57,62,62,66,74
50,62,66,66,69,74
50,62,66,66,69,74
45,45,45,61,64,69
45,45,45,61,64,69
45,45,52,61,64,71
45,45,52,61,64,71
45,57,61,64,69,73
45,57,61,64,69,73
45,61,61,64,67,73
45,61,61,64,67,73
47,47,47,54,62,66
47,47,47,54,62,66
47,47,54,54,62,66
47,47,54,54,62,66
47,59,59,62,66,71
47,59,59,62,66,71
47,59,62,62,66,71
47,59,62,62,66,71
42,42,42,49,57,66
42,42,42,49,57,66
42,42,49,49,57,67
42,42,49,49,57,67
42,54,57,61,66,69
42,54,57,61,66,69
42,57,57,61,64,69
42,57,57,61,64,69
43,43,43,50,59,62
43,43,43,50,59,62
43,43,50,50,59,60
43,43,50,50,59,60
43,55,55,59,59,67
43,55,55,59,59,67
43,55,59,59,60,67
43,55,59,59,60,67
38,38,38,54,57,57
38,38,38,54,57,57
38,38,45,54,57,57
38,38,45,54,57,57
38,50,54,57,57,66
38,50,54,57,57,66
38,54,54,57,57,66
38,54,54,57,57,66
43,43,43,50,55,59
43,43,43,50,55,59
43,43,50,50,55,59
43,43,50,50,55,59
43,55,55,59,62,66
43,55,55,59,62,66
43,55,59,59,62,64
43,55,59,59,62,64
45,45,45,61,61,64
45,45,45,61,61,64
45,45,52,61,61,64
45,45,52,61,61,64
45,57,57,61,61,64
45,57,57,61,61,64
45,57,61,61,61,64
45,57,61,61,61,64
50,50,50,57,62,66
50,50,50,57,62,66
50,50,57,57,62,66
50,50,57,57,62,66
50,62,62,78,81,0
50,62,62,78,81,0
50,62,66,78,81,0
50,62,66,78,81,0
45,45,45,61,62,64
45,45,45,61,62,64
45,45,52,61,62,64
45,45,52,61,62,64
45,57,61,69,76,0
45,57,61,69,76,0
45,61,61,67,76,0
45,61,61,67,76,0
47,47,47,54,61,62
47,47,47,54,61,62
47,47,54,54,61,62
47,47,54,54,61,62
47,59,59,66,86,0
47,59,59,66,86,0
47,59,62,66,86,0
47,59,62,66,86,0
42,42,42,49,57,59
42,42,42,49,57,59
42,42,49,49,57,59
42,42,49,49,57,59
42,45,52,54,57,61
42,45,52,54,57,61
42,45,52,57,57,61
42,45,52,57,57,61
43,43,43,50,57,59
43,43,43,50,57,59
43,43,50,50,57,59
43,43,50,50,57,59
43,55,55,74,83,0
43,55,55,74,83,0
43,55,59,74,83,0
43,55,59,74,83,0
38,38,38,54,55,57
38,38,38,54,55,57
38,38,45,54,55,57
38,38,45,54,55,57
38,50,54,74,81,0
38,50,54,74,81,0
38,54,54,74,81,0
38,54,54,74,81,0
43,43,43,50,54,59
43,43,43,50,54,59
43,43,50,50,54,59
43,43,50,50,54,59
43,54,55,74,83,0
43,54,55,74,83,0
43,52,59,74,83,0
43,52,59,74,83,0
45,45,45,52,61,64
45,45,45,52,61,64
45,45,52,52,61,64
45,45,52,52,61,64
45,52,57,73,81,0
45,52,57,73,81,0
45,52,61,73,81,0
45,52,61,73,81,0
50,50,50,54,57,66
50,50,50,54,57,66
50,50,54,57,57,66
50,50,54,57,57,66
50,62,62,66,81,0
50,62,62,66,81,0
50,62,66,66,81,0
50,62,66,66,81,0
45,45,45,61,61,64
45,45,45,61,61,64
45,45,52,61,61,64
45,45,52,61,61,64
45,57,64,69,73,0
45,57,64,69,73,0
45,61,64,67,73,0
45,61,64,67,73,0
47,47,47,54,62,62
47,47,47,54,62,62
47,47,54,54,62,62
47,47,54,54,62,62
47,59,59,66,74,0
47,59,59,66,74,0
47,59,62,66,74,0
47,59,62,66,74,0
42,42,42,49,57,57
42,42,42,49,57,57
42,42,49,49,57,57
42,42,49,49,57,57
42,45,52,54,61,69
42,45,52,54,61,69
42,45,52,57,61,69
42,45,52,57,61,69
43,43,43,50,59,67
43,43,43,50,59,67
43,43,50,50,59,67
43,43,50,50,59,67
43,55,71,74,79,0
43,55,71,74,79,0
43,59,71,74,79,0
43,59,71,74,79,0
38,38,38,54,57,74
38,38,38,54,57,74
38,38,45,54,57,74
38,38,45,54,57,74
38,50,66,69,74,0
38,50,66,69,74,0
38,54,66,69,74,0
38,54,66,69,74,0
43,43,43,50,59,64
43,43,43,50,59,64
43,43,50,50,59,64
43,43,50,50,59,64
43,55,71,71,74,0
43,55,71,71,74,0
43,59,71,71,74,0
43,59,71,71,74,0
45,45,45,61,64,64
45,45,45,61,64,64
45,45,52,61,64,64
45,45,52,61,64,64
45,57,69,73,76,0
45,57,69,73,76,0
45,61,69,73,76,0
45,61,69,73,76,0
50,50,50,57,66,69
50,50,50,57,66,69
50,50,57,57,66,69
50,50,57,57,66,69
50,62,69,74,78,0
50,62,69,74,78,0
50,66,69,74,78,0
50,66,69,74,78,0
50,69,74,78,0,0
50,69,74,78,0,0
50,69,74,78,0,0
50,69,74,78,0,0
50,69,74,78,0,0
50,69,74,78,0,0
50,69,74,78,0,0
50,69,74,78,0,0
